athlete_key,geography_key,time_key,events_entered,sports_entered
3839,104,2019,1,1
3841,104,2015,1,1
3841,104,2016,1,1
3841,104,2017,1,1
3841,104,2018,1,1
3841,104,2019,1,1
3841,104,2022,1,1
3843,104,2015,3,1
3843,104,2016,3,1
3843,104,2017,3,1
3843,104,2018,3,1
3843,104,2019,3,1
3843,104,2022,3,1
3843,104,2023,3,1
3844,104,2017,2,1
3844,104,2018,1,1
3844,104,2019,1,1
3844,104,2023,1,1
3844,104,2024,1,1
3844,104,2025,1,1
3846,6,2015,3,1
3846,6,2016,1,1
3846,6,2017,1,1
3846,6,2018,1,1
3846,104,2019,1,1
3852,104,2018,1,1
3852,104,2019,1,1
3855,104,2023,1,1
3855,104,2024,1,1
3855,104,2025,1,1
3856,74,2017,1,1
3856,74,2018,1,1
3856,104,2015,1,1
3856,104,2016,1,1
3856,104,2019,1,1
3856,104,2022,1,1
3856,104,2023,1,1
3856,104,2024,1,1
3856,104,2025,1,1
3863,88,2015,1,1
3863,88,2016,1,1
3863,88,2017,1,1
3863,88,2018,1,1
3863,88,2019,1,1
3863,88,2022,1,1
3863,88,2023,1,1
3863,88,2024,1,1
3863,104,2025,1,1
3872,104,2015,2,1
3872,104,2016,2,1
3872,104,2017,2,1
3872,104,2018,2,1
3872,104,2019,2,1
3873,104,2015,1,1
3873,104,2016,1,1
3873,104,2017,1,1
3873,104,2018,1,1
3873,104,2019,1,1
3873,104,2022,1,1
3873,104,2023,1,1
3873,104,2024,1,1
3873,104,2025,1,1
3886,104,2015,3,1
3886,104,2016,3,1
3886,104,2017,3,1
3886,104,2018,3,1
3886,104,2019,3,1
3886,104,2022,3,1
3886,104,2023,3,1
3886,104,2024,3,1
3886,104,2025,3,1
3889,76,2019,1,1
3897,104,2024,1,1
3899,104,2015,3,1
3899,104,2016,3,1
3899,104,2017,3,1
3899,104,2018,3,1
3899,104,2019,3,1
3899,104,2022,3,1
3899,104,2023,3,1
3899,104,2024,3,1
3899,104,2025,3,1
3903,44,2015,1,1
3903,44,2016,3,1
3903,44,2017,3,1
3903,136,2018,3,1
3904,104,2015,2,1
3904,104,2016,2,1
3904,104,2017,1,1
3904,104,2022,1,1
3904,104,2023,1,1
3904,104,2024,1,1
3905,104,2017,2,1
3905,104,2018,1,1
3905,104,2019,1,1
3906,6,2015,1,1
3906,104,2018,1,1
3906,104,2019,1,1
3910,104,2022,1,1
3914,83,2024,1,1
3914,104,2015,1,1
3914,104,2016,1,1
3914,104,2019,1,1
3914,104,2022,1,1
3914,104,2023,1,1
3915,104,2015,1,1
3915,104,2016,1,1
3915,104,2017,1,1
3915,104,2019,1,1
3915,104,2022,1,1
3915,104,2023,1,1
3915,104,2024,1,1
3919,104,2015,1,1
3919,104,2016,1,1
3919,104,2017,1,1
3919,104,2018,1,1
3919,104,2019,1,1
3919,104,2022,1,1
3919,104,2023,1,1
3919,104,2024,1,1
3920,104,2015,3,1
3920,104,2016,3,1
3920,104,2017,3,1
3920,104,2018,3,1
3920,104,2019,3,1
3920,104,2022,3,1
3920,104,2023,2,1
3920,104,2024,2,1
3920,104,2025,7,1
3923,104,2025,3,1
3924,16,2018,1,1
3924,104,2019,1,1
3925,104,2025,3,1
3926,104,2018,1,1
3926,104,2019,1,1
3928,104,2015,1,1
3928,104,2016,1,1
3928,104,2017,2,1
3928,104,2018,1,1
3928,104,2019,1,1
3928,104,2022,1,1
3928,104,2023,1,1
3928,104,2024,1,1
3928,104,2025,1,1
3937,17,2015,3,1
3937,17,2016,3,1
3937,17,2017,3,1
3937,17,2018,3,1
3937,17,2019,3,1
3937,104,2023,1,1
3937,104,2024,1,1
3937,104,2025,7,1
3943,88,2019,1,1
3943,88,2022,1,1
3943,88,2023,1,1
3943,104,2016,1,1
3943,104,2018,1,1
3943,104,2025,1,1
3946,104,2015,1,1
3946,104,2016,1,1
3946,104,2017,1,1
3946,104,2018,1,1
3946,104,2019,1,1
3946,104,2022,1,1
3946,104,2023,1,1
3946,104,2024,1,1
3946,104,2025,1,1
3949,104,2017,2,1
3954,104,2015,3,1
3954,104,2016,3,1
3954,104,2017,3,1
3954,104,2018,3,1
3954,104,2019,3,1
3954,104,2022,3,1
3954,104,2023,3,1
3954,104,2024,3,1
3954,104,2025,1,1
3957,104,2015,1,1
3957,104,2017,1,1
3959,104,2018,1,1
3959,104,2019,1,1
3965,123,2024,3,1
3966,123,2018,3,1
3966,123,2019,3,1
3966,123,2022,3,1
3966,123,2023,3,1
3966,123,2024,3,1
3966,123,2025,3,1
3967,123,2023,3,1
3967,123,2025,3,1
3968,18,2015,1,1
3968,123,2016,1,1
3968,123,2017,3,1
3968,123,2024,1,1
3968,123,2025,1,1
3969,123,2025,3,1
3970,123,2022,3,1
3970,123,2023,3,1
3970,123,2024,3,1
3970,123,2025,3,1
3971,123,2018,1,1
3974,123,2018,4,1
3974,123,2019,3,1
3974,123,2022,1,1
3974,123,2023,1,1
3975,18,2015,3,1
3975,123,2016,3,1
3975,123,2024,2,1
3977,123,2018,3,1
3977,123,2019,3,1
3977,123,2022,3,1
3977,123,2023,3,1
3978,18,2015,3,1
3978,123,2016,3,1
3978,123,2017,1,1
3978,123,2018,3,1
3978,123,2019,3,1
3978,123,2022,3,1
3978,123,2023,3,1
3978,123,2024,3,1
3978,123,2025,3,1
3979,123,2018,2,1
3981,123,2023,3,1
3981,123,2024,1,1
3981,123,2025,1,1
3982,64,2015,2,1
3982,64,2016,2,1
3982,64,2017,2,1
3982,64,2018,2,1
3982,64,2023,2,1
3982,64,2024,2,1
3982,64,2025,2,1
3986,109,2015,1,1
3986,109,2016,1,1
3986,109,2017,1,1
3986,109,2018,1,1
3986,109,2019,1,1
3987,429,2025,1,1
3994,429,2025,1,1
4020,401,2025,1,1
4021,352,2017,1,1
4021,352,2018,1,1
4021,401,2023,1,1
4021,401,2024,1,1
4021,401,2025,1,1
4022,401,2023,1,1
4022,401,2024,1,1
4022,401,2025,1,1
4023,352,2018,1,1
4023,352,2023,1,1
4023,401,2024,1,1
4023,401,2025,1,1
4024,401,2023,1,1
4024,401,2024,1,1
4024,401,2025,1,1
4026,352,2017,1,1
4026,352,2018,1,1
4026,352,2019,1,1
4028,401,2023,1,1
4028,401,2024,1,1
4028,401,2025,1,1
4030,352,2017,1,1
4030,401,2023,1,1
4030,401,2024,1,1
4033,401,2024,1,1
4034,352,2019,1,1
4034,401,2023,1,1
4035,401,2023,1,1
4035,401,2024,1,1
4035,401,2025,1,1
4037,401,2023,1,1
4037,401,2024,1,1
4037,401,2025,1,1
4040,5,2015,1,1
4040,5,2016,1,1
4040,5,2017,1,1
4040,5,2018,1,1
4040,5,2019,1,1
4040,5,2024,1,1
4041,5,2015,1,1
4041,5,2016,1,1
4041,5,2017,1,1
4041,5,2018,1,1
4041,5,2019,1,1
4041,5,2024,1,1
4042,5,2015,1,1
4042,5,2016,1,1
4042,5,2017,1,1
4042,5,2018,1,1
4042,5,2019,1,1
4042,5,2024,1,1
4045,5,2015,2,1
4045,5,2016,2,1
4045,5,2017,2,1
4045,5,2018,2,1
4045,5,2019,2,1
4048,5,2019,1,1
4049,5,2015,1,1
4049,5,2016,1,1
4049,5,2017,1,1
4049,5,2018,1,1
4049,5,2019,1,1
4049,5,2024,1,1
4051,5,2015,2,1
4051,5,2016,2,1
4051,5,2017,2,1
4051,5,2018,2,1
4051,5,2019,2,1
4052,5,2015,1,1
4052,5,2016,1,1
4052,5,2017,1,1
4052,5,2018,1,1
4053,5,2015,1,1
4053,5,2016,1,1
4053,5,2017,1,1
4053,5,2018,1,1
4053,5,2019,1,1
4053,5,2024,1,1
4054,5,2015,2,1
4054,5,2016,2,1
4054,5,2017,2,1
4054,5,2018,2,1
4054,5,2019,2,1
4054,5,2024,1,1
4069,-1,2015,2,1
4069,-1,2016,2,1
4069,36,2017,1,1
4069,36,2018,1,1
4069,36,2019,1,1
4069,36,2022,1,1
4069,36,2023,1,1
4069,36,2024,2,1
4071,36,2017,2,1
4071,36,2018,2,1
4071,36,2019,2,1
4071,36,2023,2,1
4073,-1,2015,2,1
4073,-1,2016,2,1
4073,36,2017,2,1
4073,36,2018,2,1
4073,36,2019,2,1
4073,36,2022,2,1
4073,36,2023,2,1
4073,36,2024,2,1
4073,36,2025,2,1
4076,-1,2015,2,1
4076,-1,2016,2,1
4076,36,2017,2,1
4076,36,2018,2,1
4076,36,2019,2,1
4076,36,2022,2,1
4076,36,2023,2,1
4076,36,2024,2,1
4076,36,2025,2,1
4077,36,2024,2,1
4077,36,2025,2,1
4080,36,2018,2,1
4080,36,2019,2,1
4080,36,2022,2,1
4080,36,2023,2,1
4080,36,2024,2,1
4080,36,2025,2,1
4085,211,2019,1,1
4086,258,2018,1,1
4086,258,2019,1,1
4087,258,2015,2,1
4087,258,2016,2,1
4087,258,2017,2,1
4087,258,2018,1,1
4087,258,2019,1,1
4089,258,2016,2,1
4089,258,2017,2,1
4089,258,2018,1,1
4089,258,2019,1,1
4090,258,2015,2,1
4090,258,2016,2,1
4090,258,2017,2,1
4090,258,2018,1,1
4090,258,2019,1,1
4091,212,2018,3,1
4091,212,2019,3,1
4093,258,2015,2,1
4093,258,2016,2,1
4093,258,2017,2,1
4093,258,2018,1,1
4093,258,2019,1,1
4095,258,2015,2,1
4095,258,2016,2,1
4095,258,2017,2,1
4095,258,2018,1,1
4095,258,2019,1,1
4096,258,2015,2,1
4096,258,2016,2,1
4096,258,2017,2,1
4096,258,2018,1,1
4096,258,2019,1,1
4109,47,2015,3,1
4109,47,2017,3,1
4109,47,2018,3,1
4109,47,2019,3,1
4112,-1,2024,1,1
4112,47,2016,3,1
4113,72,2017,1,1
4113,72,2018,1,1
4113,72,2019,1,1
4115,-1,2024,1,1
4115,47,2016,3,1
4115,47,2017,3,1
4115,47,2019,3,1
4116,72,2023,3,1
4120,72,2015,2,1
4120,72,2017,2,1
4120,72,2018,1,1
4120,72,2019,1,1
4122,72,2015,2,1
4122,72,2016,2,1
4122,72,2017,2,1
4122,72,2018,1,1
4122,72,2019,1,1
4127,72,2023,3,1
4127,72,2024,3,1
4127,72,2025,3,1
4128,72,2016,2,1
4128,72,2017,2,1
4128,72,2018,1,1
4128,72,2019,1,1
4130,72,2016,2,1
4131,72,2017,2,1
4131,72,2018,1,1
4131,72,2019,1,1
4132,72,2015,2,1
4132,72,2016,2,1
4132,72,2017,2,1
4132,72,2018,1,1
4132,72,2019,1,1
4134,72,2022,3,1
4134,72,2023,3,1
4139,72,2015,3,1
4139,72,2016,3,1
4139,72,2017,3,1
4139,72,2018,3,1
4139,72,2019,3,1
4139,72,2022,3,1
4139,72,2023,3,1
4140,72,2015,2,1
4140,72,2016,2,1
4140,72,2017,2,1
4140,72,2018,1,1
4140,72,2019,1,1
4142,147,2018,3,1
4142,147,2019,3,1
4142,147,2022,2,1
4142,147,2023,1,1
4143,147,2017,3,1
4143,147,2018,3,1
4143,147,2019,3,1
4143,147,2022,2,1
4143,147,2023,2,1
4144,147,2017,3,1
4144,147,2018,2,1
4144,147,2019,2,1
4144,147,2022,3,1
4144,147,2023,3,1
4149,53,2025,3,1
4153,-1,2024,1,1
4153,47,2022,1,1
4155,-1,2024,1,1
4160,-1,2015,8,1
4160,53,2025,3,1
4161,-1,2015,8,1
4162,-1,2015,2,1
4163,53,2025,3,1
4164,53,2025,3,1
4166,216,2024,3,1
4166,216,2025,3,1
4169,-1,2018,3,1
4169,278,2019,1,1
4171,216,2024,1,1
4171,216,2025,1,1
4171,278,2016,1,1
4171,278,2017,1,1
4171,278,2018,1,1
4171,278,2019,1,1
4171,278,2022,1,1
4171,278,2023,1,1
4171,330,2015,1,1
4172,216,2023,3,1
4172,216,2024,3,1
4172,216,2025,3,1
4172,278,2016,3,1
4172,278,2017,3,1
4172,278,2018,3,1
4172,278,2019,3,1
4172,278,2022,1,1
4174,-1,2023,1,1
4174,102,2015,1,1
4174,102,2016,1,1
4174,102,2017,1,1
4174,102,2019,1,1
4177,-1,2023,1,1
4177,-1,2024,1,1
4177,-1,2025,1,1
4177,10,2018,1,1
4177,10,2019,1,1
4184,-1,2023,1,1
4184,-1,2024,1,1
4184,-1,2025,1,1
4184,10,2018,1,1
4184,10,2019,1,1
4188,-1,2024,1,1
4188,-1,2025,1,1
4189,-1,2016,1,1
4189,-1,2017,1,1
4189,-1,2018,1,1
4189,-1,2019,1,1
4189,-1,2022,1,1
4189,-1,2023,1,1
4189,-1,2024,1,1
4189,10,2015,4,1
4190,-1,2017,1,1
4190,-1,2018,1,1
4190,-1,2019,1,1
4190,-1,2022,1,1
4190,-1,2023,1,1
4190,-1,2024,1,1
4190,-1,2025,1,1
4190,10,2015,3,1
4190,10,2016,1,1
4192,-1,2015,4,1
4192,-1,2016,1,1
4192,-1,2017,1,1
4192,-1,2018,1,1
4192,-1,2019,1,1
4192,-1,2022,1,1
4192,-1,2023,1,1
4192,-1,2024,1,1
4192,-1,2025,1,1
4200,-1,2015,2,1
4200,-1,2016,1,1
4200,-1,2017,1,1
4200,-1,2018,1,1
4200,-1,2019,1,1
4200,-1,2022,1,1
4200,-1,2023,1,1
4200,-1,2024,1,1
4200,-1,2025,1,1
4202,-1,2024,1,1
4207,-1,2024,1,1
4210,-1,2016,1,1
4210,-1,2017,1,1
4210,-1,2018,1,1
4210,-1,2019,1,1
4210,-1,2023,1,1
4210,-1,2024,1,1
4210,-1,2025,1,1
4212,241,2023,1,1
4212,241,2024,1,1
4212,241,2025,7,1
4215,241,2024,1,1
4215,241,2025,1,1
4216,241,2023,1,1
4216,241,2025,7,1
4216,289,2015,3,1
4216,289,2016,3,1
4216,289,2017,3,1
4216,289,2018,3,1
4216,289,2019,3,1
4221,241,2019,1,1
4221,241,2023,1,1
4221,241,2024,1,1
4221,241,2025,1,1
4221,252,2022,1,1
4222,241,2015,1,1
4222,241,2016,1,1
4222,241,2017,1,1
4222,241,2018,1,1
4222,241,2019,1,1
4222,241,2025,7,1
4223,241,2023,1,1
4223,241,2024,1,1
4223,241,2025,1,1
4226,241,2025,1,1
4228,241,2016,1,1
4228,241,2017,1,1
4228,241,2018,1,1
4228,241,2019,1,1
4228,241,2023,1,1
4228,241,2024,1,1
4228,241,2025,7,1
4228,252,2022,1,1
4229,241,2023,1,1
4229,241,2024,1,1
4229,241,2025,1,1
4238,295,2023,1,1
4238,295,2024,1,1
4238,295,2025,1,1
4239,-1,2015,1,1
4239,295,2023,1,1
4241,-1,2015,1,1
4241,-1,2016,1,1
4241,-1,2017,1,1
4241,-1,2018,1,1
4241,-1,2019,1,1
4241,295,2022,1,1
4241,295,2023,1,1
4241,295,2024,1,1
4241,295,2025,1,1
4242,-1,2016,1,1
4242,-1,2017,1,1
4242,-1,2018,1,1
4242,-1,2019,1,1
4242,293,2015,1,1
4242,295,2022,1,1
4242,295,2023,1,1
4242,295,2024,1,1
4242,295,2025,1,1
4244,-1,2015,1,1
4244,-1,2016,1,1
4244,-1,2017,1,1
4244,-1,2018,1,1
4244,-1,2019,1,1
4244,295,2022,1,1
4244,295,2023,1,1
4244,295,2024,1,1
4244,295,2025,1,1
4246,-1,2015,1,1
4246,-1,2016,1,1
4246,-1,2017,1,1
4246,-1,2018,1,1
4246,-1,2019,1,1
4246,295,2022,1,1
4246,295,2023,1,1
4246,295,2024,1,1
4246,295,2025,1,1
4257,-1,2016,1,1
4257,-1,2017,1,1
4257,-1,2018,1,1
4257,-1,2019,1,1
4257,295,2022,1,1
4257,295,2023,1,1
4257,295,2024,1,1
4257,295,2025,1,1
4258,-1,2016,1,1
4258,-1,2017,1,1
4258,251,2015,1,1
4258,272,2018,1,1
4258,272,2019,1,1
4258,386,2022,1,1
4258,386,2023,1,1
4258,386,2024,1,1
4258,386,2025,1,1
4259,295,2024,1,1
4259,295,2025,1,1
4259,312,2015,1,1
4259,312,2016,1,1
4259,312,2017,1,1
4259,312,2018,1,1
4259,312,2019,1,1
4259,312,2022,1,1
4259,312,2023,1,1
4261,-1,2018,1,1
4261,-1,2019,1,1
4261,295,2022,1,1
4261,295,2023,1,1
4261,295,2024,1,1
4261,295,2025,1,1
4262,295,2024,1,1
4262,295,2025,1,1
4262,312,2017,1,1
4262,312,2018,1,1
4262,312,2019,1,1
4262,312,2022,1,1
4262,312,2023,1,1
4265,-1,2015,1,1
4265,-1,2016,1,1
4265,-1,2017,1,1
4265,-1,2018,1,1
4265,-1,2019,1,1
4265,295,2022,1,1
4265,295,2023,1,1
4265,295,2024,1,1
4267,293,2017,1,1
4267,293,2018,1,1
4267,293,2019,1,1
4267,295,2024,1,1
4267,295,2025,1,1
4267,362,2022,1,1
4268,-1,2019,1,1
4268,295,2022,1,1
4268,295,2023,1,1
4268,295,2024,1,1
4268,295,2025,1,1
4271,-1,2015,1,1
4271,-1,2016,1,1
4271,295,2022,1,1
4271,295,2023,1,1
4271,295,2024,1,1
4271,295,2025,1,1
4271,306,2017,1,1
4272,-1,2015,1,1
4272,295,2022,1,1
4272,295,2023,1,1
4272,295,2024,1,1
4272,295,2025,1,1
4275,295,2025,1,1
4275,393,2018,1,1
4275,399,2022,1,1
4275,399,2023,1,1
4275,399,2024,1,1
4283,-1,2015,1,1
4283,-1,2016,1,1
4283,-1,2017,1,1
4283,-1,2018,1,1
4283,295,2022,1,1
4283,295,2023,1,1
4283,295,2024,1,1
4283,295,2025,1,1
4284,361,2015,1,1
4284,361,2016,1,1
4284,361,2017,1,1
4284,361,2018,1,1
4284,361,2019,1,1
4284,361,2022,1,1
4284,361,2023,1,1
4285,361,2015,1,1
4285,361,2016,1,1
4285,361,2017,1,1
4285,361,2018,1,1
4285,361,2019,1,1
4285,361,2022,1,1
4285,361,2023,1,1
4285,361,2024,1,1
4285,361,2025,1,1
4289,361,2022,1,1
4289,361,2023,1,1
4289,361,2024,1,1
4289,361,2025,1,1
4290,295,2022,1,1
4290,361,2024,1,1
4293,361,2024,1,1
4293,361,2025,1,1
4295,306,2019,1,1
4295,361,2015,1,1
4295,361,2016,1,1
4295,361,2017,1,1
4295,361,2018,1,1
4295,361,2022,1,1
4299,361,2019,1,1
4299,361,2023,1,1
4299,361,2024,1,1
4299,361,2025,1,1
4300,361,2017,1,1
4304,-1,2017,1,1
4304,-1,2018,1,1
4304,-1,2019,1,1
4312,361,2022,1,1
4312,361,2023,1,1
4312,361,2024,1,1
4312,361,2025,1,1
4317,361,2015,1,1
4317,361,2016,1,1
4317,361,2017,1,1
4317,361,2018,1,1
4317,361,2019,1,1
4317,361,2022,1,1
4317,361,2023,1,1
4317,361,2024,1,1
4317,361,2025,1,1
4319,361,2017,1,1
4319,361,2022,1,1
4319,361,2023,1,1
4319,361,2024,1,1
4321,306,2019,1,1
4321,361,2017,1,1
4325,361,2024,1,1
4325,361,2025,1,1
4328,361,2015,1,1
4328,361,2016,1,1
4328,361,2017,1,1
4328,361,2018,1,1
4328,361,2019,1,1
4328,361,2022,1,1
4328,361,2023,1,1
4328,361,2024,1,1
4328,361,2025,1,1
4339,310,2015,3,1
4343,276,2017,4,1
4343,276,2019,3,1
4343,276,2022,3,1
4343,276,2024,3,1
4343,276,2025,3,1
4343,363,2015,2,1
4343,363,2016,1,1
4343,411,2023,1,1
4344,363,2018,1,1
4344,363,2019,1,1
4345,411,2023,1,1
4347,363,2016,1,1
4347,363,2017,2,1
4347,411,2023,1,1
4352,411,2023,1,1
4354,411,2023,1,1
4355,411,2023,1,1
4356,411,2023,1,1
4357,363,2019,1,1
4357,411,2023,1,1
4359,276,2025,3,1
4362,411,2023,1,1
4365,363,2019,1,1
4365,411,2023,1,1
4367,411,2023,1,1
4372,276,2023,3,1
4372,276,2024,3,1
4372,276,2025,3,1
4373,411,2023,1,1
4374,-1,2015,1,1
4374,-1,2016,1,1
4374,-1,2017,1,1
4374,-1,2018,1,1
4374,-1,2019,1,1
4374,295,2022,1,1
4374,295,2025,1,1
4374,411,2023,1,1
4375,276,2015,3,1
4375,276,2016,3,1
4375,276,2017,3,1
4375,276,2018,3,1
4375,276,2019,3,1
4375,276,2022,3,1
4375,276,2023,3,1
4375,276,2024,3,1
4375,276,2025,3,1
4376,329,2025,1,1
4376,411,2023,1,1
4377,251,2022,1,1
4377,276,2018,3,1
4377,276,2019,3,1
4377,411,2023,1,1
4378,251,2022,1,1
4378,251,2025,1,1
4378,343,2018,2,1
4378,343,2019,2,1
4383,251,2018,1,1
4383,251,2019,1,1
4383,251,2022,1,1
4383,251,2023,1,1
4383,251,2024,1,1
4383,251,2025,1,1
4385,251,2015,1,1
4385,251,2016,1,1
4385,251,2017,1,1
4385,251,2018,1,1
4385,251,2019,1,1
4385,251,2022,1,1
4385,251,2023,1,1
4385,251,2024,1,1
4385,251,2025,1,1
4386,251,2017,1,1
4386,251,2018,1,1
4386,251,2019,1,1
4386,251,2022,1,1
4386,251,2023,1,1
4386,251,2024,1,1
4386,251,2025,1,1
4386,272,2015,5,1
4388,251,2022,1,1
4389,251,2022,1,1
4389,251,2023,1,1
4389,251,2024,1,1
4389,251,2025,1,1
4391,251,2023,1,1
4391,251,2024,1,1
4391,251,2025,1,1
4392,272,2017,1,1
4392,272,2018,1,1
4394,251,2017,1,1
4394,251,2018,1,1
4394,251,2019,1,1
4394,251,2022,1,1
4394,251,2023,1,1
4394,251,2024,1,1
4394,251,2025,1,1
4396,251,2017,1,1
4396,251,2018,1,1
4396,251,2022,1,1
4396,251,2023,1,1
4396,251,2024,1,1
4398,212,2015,1,1
4398,212,2016,1,1
4398,212,2017,1,1
4398,212,2019,1,1
4400,251,2015,1,1
4400,251,2016,1,1
4400,251,2019,1,1
4400,251,2022,1,1
4400,251,2023,1,1
4400,251,2024,1,1
4400,251,2025,1,1
4404,251,2024,1,1
4404,251,2025,1,1
4405,251,2023,1,1
4405,251,2024,1,1
4406,251,2015,1,1
4406,251,2016,1,1
4406,251,2017,1,1
4406,251,2018,1,1
4406,251,2019,1,1
4406,251,2022,1,1
4410,251,2024,1,1
4412,251,2025,1,1
4414,251,2015,1,1
4414,251,2016,1,1
4414,251,2017,1,1
4416,272,2016,1,1
4416,386,2017,1,1
4416,386,2022,1,1
4416,386,2023,1,1
4416,386,2024,1,1
4419,215,2015,2,1
4420,228,2015,3,1
4420,228,2016,3,1
4420,228,2017,3,1
4420,228,2018,3,1
4420,228,2019,3,1
4420,228,2022,3,1
4422,32,2015,1,1
4422,32,2016,1,1
4422,32,2017,1,1
4427,-1,2015,1,1
4427,-1,2016,1,1
4427,-1,2017,1,1
4427,-1,2018,1,1
4427,-1,2019,1,1
4427,225,2022,1,1
4427,225,2023,1,1
4427,225,2024,3,1
4433,119,2019,1,1
4440,215,2015,3,1
4440,215,2016,3,1
4440,215,2017,3,1
4440,215,2018,3,1
4440,215,2019,3,1
4440,215,2022,3,1
4441,220,2015,2,1
4443,34,2018,1,1
4443,34,2019,1,1
4446,46,2015,3,1
4446,46,2016,3,1
4446,46,2017,3,1
4446,46,2018,3,1
4448,289,2016,3,1
4448,289,2018,4,1
4456,272,2015,1,1
4456,272,2016,1,1
4456,272,2018,1,1
4456,272,2019,1,1
4456,272,2022,1,1
4456,276,2017,4,1
4465,-1,2019,1,1
4468,290,2015,1,1
4469,-1,2016,1,1
4470,81,2015,1,1
4471,133,2015,1,1
4472,350,2015,1,1
4472,350,2016,1,1
4472,350,2017,1,1
4472,350,2018,1,1
4472,350,2019,1,1
4473,324,2015,2,1
4476,233,2016,3,1
4476,233,2017,3,1
4476,233,2018,3,1
4476,233,2019,3,1
4476,233,2022,3,1
4477,24,2015,2,1
4477,24,2016,3,1
4477,24,2017,2,1
4477,24,2018,2,1
4477,24,2019,2,1
4480,219,2015,1,1
4480,219,2016,1,1
4480,219,2017,1,1
4480,219,2018,1,1
4480,219,2019,1,1
4481,106,2015,1,1
4481,106,2016,1,1
4481,106,2017,1,1
4481,106,2018,1,1
4481,106,2019,1,1
4482,245,2015,3,1
4485,108,2024,2,1
4486,-1,2016,2,1
4488,-1,2019,3,1
4489,342,2016,1,1
4491,282,2017,1,1
4491,282,2018,1,1
4491,282,2019,1,1
4494,-1,2019,1,1
4499,379,2018,3,1
4501,301,2022,1,1
4506,115,2017,3,1
4509,73,2016,1,1
4511,61,2015,3,1
4511,61,2016,3,1
4511,61,2018,3,1
4511,61,2019,3,1
4513,-1,2016,1,1
4513,-1,2017,1,1
4513,-1,2018,1,1
4513,322,2019,1,1
4513,322,2022,1,1
4519,52,2015,2,1
4519,52,2016,2,1
4519,52,2017,2,1
4519,52,2018,2,1
4519,52,2019,2,1
4519,52,2022,2,1
4519,52,2023,1,1
4520,233,2018,1,1
4520,365,2015,2,1
4520,365,2016,2,1
4520,365,2017,2,1
4525,-1,2017,1,1
4525,-1,2018,1,1
4526,-1,2017,1,1
4526,-1,2018,1,1
4532,-1,2015,2,1
4533,61,2015,6,1
4533,61,2016,1,1
4534,-1,2015,3,1
4534,-1,2016,3,1
4534,-1,2017,2,1
4534,-1,2018,1,1
4534,-1,2019,1,1
4535,31,2015,1,1
4535,31,2016,1,1
4541,-1,2016,3,1
4541,-1,2017,3,1
4543,85,2016,1,1
4543,85,2017,1,1
4543,85,2018,1,1
4543,85,2019,1,1
4543,85,2022,1,1
4543,85,2023,1,1
4546,73,2015,6,1
4546,73,2016,1,1
4546,73,2017,2,1
4546,73,2019,1,1
4546,73,2022,1,1
4547,122,2015,3,1
4547,122,2016,3,1
4547,122,2017,3,1
4547,122,2018,3,1
4547,122,2019,3,1
4548,354,2017,1,1
4548,354,2018,1,1
4548,354,2019,1,1
4551,22,2017,3,1
4551,22,2018,3,1
4551,22,2019,3,1
4554,324,2017,3,1
4554,324,2018,3,1
4554,324,2022,3,1
4560,-1,2017,1,1
4565,310,2016,3,1
4569,32,2015,3,1
4569,32,2016,3,1
4569,32,2017,3,1
4569,32,2018,3,1
4572,63,2017,1,1
4572,63,2018,1,1
4581,-1,2015,1,1
4581,-1,2016,2,1
4581,-1,2017,1,1
4581,-1,2018,1,1
4582,24,2015,6,1
4586,310,2017,3,1
4588,-1,2016,1,1
4588,329,2017,1,1
4590,10,2017,1,1
4593,34,2015,1,1
4593,34,2016,1,1
4595,310,2016,3,1
4600,29,2015,1,1
4600,29,2016,1,1
4600,29,2017,1,1
4600,29,2019,1,1
4602,-1,2016,1,1
4602,-1,2017,1,1
4602,357,2015,4,1
4603,241,2015,1,1
4603,241,2016,1,1
4603,241,2017,1,1
4603,241,2018,1,1
4603,241,2019,1,1
4607,129,2015,1,1
4607,129,2017,1,1
4613,-1,2019,1,1
4617,224,2016,2,1
4617,224,2017,2,1
4621,363,2015,2,1
4621,363,2016,1,1
4621,363,2017,2,1
4622,363,2017,2,1
4623,347,2017,2,1
4623,347,2018,1,1
4623,347,2019,1,1
4625,147,2022,2,1
4625,147,2023,1,1
4628,326,2022,3,1
4639,120,2015,3,1
4639,120,2017,3,1
4639,120,2018,3,1
4639,120,2019,2,1
4639,120,2022,2,1
4639,120,2023,2,1
4641,320,2015,3,1
4641,320,2016,3,1
4641,320,2017,1,1
4641,320,2018,1,1
4641,320,2019,1,1
4641,320,2022,1,1
4642,243,2019,1,1
4642,243,2022,1,1
4645,139,2017,3,1
4645,139,2018,3,1
4645,139,2019,3,1
4648,303,2016,1,1
4648,303,2018,1,1
4648,303,2019,1,1
4648,303,2022,1,1
4648,303,2023,1,1
4657,240,2022,3,1
4665,-1,2015,3,1
4665,-1,2016,3,1
4665,-1,2017,3,1
4665,-1,2018,3,1
4665,-1,2019,3,1
4667,334,2017,1,1
4667,334,2018,1,1
4669,118,2018,2,1
4669,118,2019,2,1
4670,310,2015,3,1
4677,348,2015,1,1
4679,85,2015,1,1
4679,85,2019,1,1
4679,85,2022,1,1
4679,85,2023,1,1
4680,238,2015,1,1
4688,350,2017,1,1
4690,-1,2015,1,1
